"name","converted_modelid"
Lost_Aitvaras,"164"
Arch_Antaeus,"131"
Lost_Stringes,"1"
Lost_Scolopendra,"97"
Lost_Suttung,"176"
Prototype_Eye,"9"
Manifest_Icon,"36"
Big_Jaw,"92"
Harlequin_Frame,"0"
Valoredge_Frame,"0"
Sharpshot_Frame,"0"
Stormwaker_Frame,"0"
Groundskeeper,"48"
Canal_Bats_PA,"4"
Hell_Bat_TC,"0"
Makara_PA,"92"
Vampire_Bat_FY,"0"
Thread_Leech_fished,"20"
Poison_Leech_OC,"20"
Marsh_Funguar,"120"
Camelopard,"76"
Harvestman,"56"
Bloodsucker_NM,"21"
Mahishasura,"202"
Nis_Puk,"208"
Snipper_OC,"100"
Wespe_TU,"17"
Buarainech,"0"
Elatha,"29"
Citadel_Pipistrelles,"4"
Laidly_Laurence,"236"
Roly-Poly,"9"
Virvatuli,"167"
Goji,"177"
Gugalanna,"86"
Herensugue,"60"
Belphoebe,"239"
Kholomodumo,"149"
Orcish_Veteran_past,"245"
Gnoletrap,"65"
Diremite_TSM,"73"
Diremite_Dominator,"73"
Gargoyle,"49"
Modron,"135"
Modrons_Druid,"139"
Ogbunabali,"166"
Akvan,"61"
Gwynn_ap_Nudd,"21"
Hahava,"63"
Sarimanok,"209"
Lancing_Lamorak,"154"
Stachysaurus,"252"
Krabimanjaro,"102"
Bombast,"24"
Agar_Agar,"36"
Judgmental_Julika,"124"
Warabouc,"71"
Gaunab,"18"
Duriumshell,"100"
Ildebrann,"96"
Hraun_Dragon,"164"
Laelaps,"108"
Giltine,"85"
Gasha-1stform,"55"
Tangaroa,"82"
Koura,"100"
Pekapeka,"96"
Moki,"92"
Taweret,"72"
Cherufe,"185"
Diabolos_WD,"121"
Ravishing_Rafflesia,"232"
Lizardtrap,"65"
Lord_Asag,"54"
Chary_Apkallu,"187"
Vanasarvik,"192"
Reserve_Draugar_AR_thf,"215"
Reserve_Draugar_AR_drk,"222"
Reserve_Draugar_AR_drg,"227"
Draugar_Servant_blm,"229"
Draugar_Servant_drg,"226"
Draugar_Servant_thf,"221"
Dimgruzub,"48"
Assassins_Apprentice,"197"
Astralboxv1,"26"
Astralboxv2,"27"
Ephramadian_Shade_rdm,"107"
Ephramadian_Shade_mnk,"108"
Ephramadian_Shade_rng,"106"
Ephramadian_Shade_cor,"105"
Aynu-Kaysey,"197"
Brekekekex,"49"
Chorus_Toad,"50"
Copper_Borer,"10"
Flammeri,"186"
Splotched_Acuex,"10"
Corralitic_Crab,"100"
Kopffussler,"96"
Ravenous_Craklaw,"251"
Coverime_Gefyrst,"103"
Whirlwind_Ungeweder,"102"
Velkk_Abyssal,"216"
Velkk_Mindmelter,"221"
Velkk_Tearlicker,"216"
Velkk_Junglemancer,"221"
Demon_Corrupter,"229"
Demon_Entomber,"231"
Demon_Condemner,"232"
Demon_Suppressor,"228"
Soulsearer_Demon,"170"
Doom_Lens_CZKS,"9"
Doyen_Quadav_CZKS,"71"
Ferroalloy_Quadav_CZKS,"76"
Meteor_Quadav_CZKS,"29"
Orcish_Dreadnought_past,"246"
Orcish_Farkiller_past,"5"
Maat_whm,"250"
Keep_Imp,"189"
Errand_Imp,"188"
Shadowguard_Demon,"239"
Restless_Twitherym,"231"
Shunned_Deeparrow,"80"
Shunned_Nightstalker,"78"
Shunned_Hexer,"82"
Debauched_Unseelie,"240"
Phlegmatic_Byrgen,"100"
Undulating_Umbril,"5"
Fluturini,"236"
Legionless_Draugar_drk,"222"
Legionless_Draugar_drg,"215"
Dreadhound,"108"
Suspended_Sculpture,"8"
Astringent_Acuex,"10"
Obfuscous_Obdella,"142"
Dullahan_generic,"45"
Enshrouded_Cyhiraeth,"49"
Shunned_Saboteur,"74"
Shunned_Fluteslinger,"76"
Shunned_Elementalist,"84"
Shunned_Engraver,"86"
Shunned_Valiant,"88"
Bristlehair_Bat,"0"
Ironclad,"89"
Orcs_Wyvern_D,"24"
Horrific_Bhoot,"113"
Dimensional_Tether,"7"
Procrustean_Draugar_drk,"222"
Procrustean_Draugar_drg,"215"
Festering_Umbril,"5"
Amaranth_Barrier,"9"
Vengeful_Shunned_1,"82"
Vengeful_Shunned_2,"80"
Vengeful_Shunned_3,"74"
Vengeful_Shunned_4,"76"
Vengeful_Shunned_5,"84"
Vengeful_Shunned_6,"86"
Vengeful_Shunned_7,"88"
Vengeful_Shunned_8,"78"
Maat_smn,"250"
Jebutoise,"72"
Begrimed_Bale,"151"
Bedraggled_Bale,"145"
Anhanguera,"87"
Pteranodon,"174"
Annihilative_Adenium,"74"
Pernicious_Pachypodium,"73"
Lunatic_Lycopodium,"199"
Killer_Korrigan,"45"
Murderous_Mandragora,"44"
Tapanas_Minion,"55"
Tapana,"63"
Iron_CraniumV1,"91"
Iron_CraniumV2,"90"
Ironclad_Harbinger,"89"
Ironclad_Vaporizer,"88"
Ligeia,"62"
Leucosia,"58"
Raidne,"19"
Sanguine_Sapsucker,"188"
Malicious_Magpie,"189"
Barra_Edinazu,"149"
Coeurl_Mystic,"60"
Coeurl_Prentice,"198"
Coeurl_Tiro,"111"
Mingyi,"95"
Sitke,"94"
Sin,"165"
Myin,"162"
Yahhta,"163"
Ne,"164"
Scorched_Yanthu,"101"
Glaciated_Yanthu,"103"
Electrified_Yanthu,"102"
Entombed_Yanthu,"100"
Amnaf_Psycheflayer,"240"
Lorbulcrud,"37"
Murk-veined_Baneberry,"75"
Calcabrina,"48"
Crystal_Fetter,"93"
Pil_provenance,"54"
Legionless_Draugar_blm,"230"
Shadow_blm,"23"
Shadow_thf,"27"
Shadow_rng,"31"
Specter_blm,"24"
Specter_thf,"32"
Specter_rng,"28"
Sluagh,"112"
Jenglot,"48"
Scowlenkos,"8"
Naraka_Bat,"0"
Nirgali,"21"
Nostokulshedra,"97"
Dweomershell,"100"
Sulphuric_Jagil,"93"
Orichalcumshell,"101"
Scoriaceous_Eruca,"150"
Deforester,"141"
Mycoskulker,"120"
Slime_Eater,"170"
Slough_Skua,"189"
Vauxia_Fly,"192"
Tsetse_Fly,"192"
Drachenlizard,"72"
Feyweald_Sapling,"136"
Hispid_Rarab,"13"
Condor,"189"
Gouger_Beetle,"152"
Backoo,"44"
Maat_sam,"250"
Bloodwing_Deathrainer,"23"
War_Lynx_COS,"198"
Lynx_SCS,"198"
Eschan_Coeurl,"111"
Eschan_Dhalmel,"76"
Nightmare_Manticore_HI,"146"
Natty_Gibbon,"160"
Nightmare_Bunny_HI,"13"
Prim_Pika,"12"
Vorpal_Bunny_past,"13"
Buds_Bunny,"12"
Leaflick_Lapinion_YW,"145"
Serac_Rabbit,"14"
Peallaidh_NI,"85"
Nightmare_Sheep_HI,"84"
Nightmare_Tiger_HI,"52"
Gigass_Tiger_BGS,"200"
Gigass_Tiger_XS,"200"
Smilodon,"200"
Eschan_Yztarg,"147"
Snaggletoothed_Tiger,"52"
Obstreperous_Panopt,"5"
Agitated_Chapuli,"241"
Devouring_Mosquito,"103"
Indomitable_Faaz,"41"
Territorial_Mantis,"129"
Rampaging_Beetle,"154"
Lentic_Toad,"191"
Water_Elemental_R,"184"
Wretched_Poroggo,"19"
Officious_Unseelie,"240"
Macabre_Skeleton,"52"
Perfervid_Naraka,"130"
Porxie,"112"
Asphyxiating_Cyhiraeth,"49"
Thunder_Elemental_R,"185"
Quarrelsome_Hippogryph,"85"
Jeering_Pixie,"238"
Ignoble_Skeleton,"55"
Arboreal_Chigoe,"211"
Lucani,"127"
Glowering_Ladybug,"226"
Wanton_Danaid,"16"
Apex_Bats,"4"
Apex_Crab,"100"
Apex_Chapuli,"241"
Apex_Mandragora,"44"
Apex_Jagil,"93"
Apex_Leech,"20"
Apex_Raptor,"146"
Apex_Matamata,"0"
Apex_Eft,"69"
Apex_Eruca,"150"
Apex_Toad,"191"
Shade_drk,"24"
Shade_thf,"23"
Shade_rng,"22"
Maat_nin,"250"
Maat_drg,"250"
Ka_blm,"24"
Ka_rng,"32"
Ka_thf,"28"
Maat_pld,"250"
Maat_drk,"250"
Dark_Stalker_blm,"25"
Dark_Stalker_rng,"33"
Dark_Stalker_thf,"29"
Maat_brd,"250"
Spriggan_rng,"34"
Spriggan_blm,"26"
Spriggan_thf,"30"
Selhteus,"242"
Bedrock_Barry,"168"
Tococo,"188"
QuVho_Deathhurler,"134"
Amanita,"120"
Slumbering_Samwell,"84"
Duke_Focalor,"228"
Sargas,"28"
Tegmine,"100"
Martinet,"48"
Tyrant,"48"
Autarch,"48"
Eschan_Jewelweed,"247"
Ashu_Talif_Crew_mnk,"108"
Ashu_Talif_Crew_rdm,"107"
Poxhound,"108"
Wayward_Bhoot,"113"
Dolorous_Cyhiraeth,"49"
Spurned_Saboteur,"75"
Spurned_Fluteslinger,"77"
Spurned_Nightstalker,"79"
Spurned_Deeparrow,"81"
Spurned_Elementalist,"85"
Spurned_Engraver,"87"
Spurned_Valiant,"89"
Spurned_Hexer,"83"
Whitenoise_Bats,"4"
Enigmatic_Vampyr,"53"
Scowling_Vodoriga,"99"
Boilridden_Umbril,"5"
Powercrazed_Dvergr,"47"
Bilespouting_Acuex,"10"
Slimeskin_Obdella,"142"
Disheveled_Naraka,"63"
Conniving_Unseelie,"240"
Unrepentant_Byrgen,"100"
Ironclad_Animus,"91"
Wretched_Umbril,"5"
Heliotrope_Barrier,"17"
Indomitable_Spurned_1,"75"
Indomitable_Spurned_2,"77"
Indomitable_Spurned_3,"81"
Indomitable_Spurned_4,"83"
Indomitable_Spurned_5,"87"
Ironclad_Wrecker,"89"
Inimical_Corse,"83"
Gloomtalon,"11"
GloomScale,"126"
Mamool_Ja_Warder_bst,"73"
Mamool_Ja_Warder_whm,"98"
Mamool_Ja_Executioner_bu,"67"
Experimental_Undead_brd,"80"
Experimental_Undead_blm,"83"
Broken_Troll_Soldier_pld,"152"
Broken_Troll_Soldier_war,"150"
Broken_Troll_Soldier_rdm,"172"
Incandescent_Baelfyr,"101"
Strato_Hippogryph,"85"
Cowll_Hippogryph,"85"
Fulvous_Bats,"7"
Snippy_Rafflesia,"232"
Yagudo_High_Priest_past,"94"
Yagudo_Abbot_indoor_S,"60"
Yagudo_Templar_past,"29"
Yagudo_Sentinel_past,"35"
Yagudo_Zealot_past,"35"
Yagudo_Interrogator_past,"28"
Yagudo_Priest_past,"71"
Yagudo_Inquisitor_past,"29"
Yagudo_Herald_past,"31"
Yagudo_Flagellant_past,"36"
Yagudo_Conductor_past,"61"
Yagudo_Votary_past,"34"
Yagudo_Drummer_past,"81"
Yagudo_Prior_past,"93"
Yagudo_Lutenist_past,"83"
Yagudo_Chanter_past,"83"
Yagudo_Prelate,"93"
Hadesv1,"114"
Arciela,"110"
hadesV2,"113"
Theodor,"112"
Darrcuiln,"102"
Dhokmak,"65"
Morimar,"111"
Hell-Spawned_Orthrus,"2"
Balamors_Sycophant,"45"
Regicidal_Dullahan,"45"
Balamor,"70"
Ashrakk,"60"
Zurko-Bazurko,"8"
Poisoncloud,"66"
Malignant_Acuex,"10"
Primogenial_Marolith,"147"
Gargouille_Drudge,"177"
Ingrid,"179"
The_Keeper,"1"
Mistdagger,"2"
The_Briars_elv,"1"
The_Briars_gal,"2"
Quiescent_Leech,"21"
Lyngbakr,"96"
Snapping_Craklaw,"251"
Flitting_Bee,"144"
Furious_Arundmite,"74"
Velkk_Cyclonicist,"221"
Velkk_Archmagus,"221"
Velkk_Trampler,"216"
Velkk_Dreadnought,"216"
Slinking_Slug,"229"
Bloodspattered_Fly,"193"
Fire_Elemental_SA,"8"
Thunder_Elemental_SA,"13"
Earth_Elemental_SA,"11"
Light_Elemental_SA,"14"
Water_Elemental_SA,"12"
Dark_Elemental_SA,"15"
Air_Elemental_SA,"10"
Ice_Elemental_SA,"9"
Ixaern_drgs_Wynav,"18"
Sekhmet,"111"
Eschan_Worm,"168"
Eschan_Wasp,"144"
Eschan_Goobbue,"40"
Eschan_Shadow_Dragon,"164"
Eschan_Tarichuk,"70"
Eschan_Mosquito,"103"
Ghillie_Dhu,"136"
Highlander_Lizard,"72"
Chaneque,"199"
Maze_Lizard,"73"
Labyrinth_Lizard_PX,"73"
Qnaern_rng,"94"
Kindred_Summoner_T,"232"
Player_Pet_Wyvern,"24"
Konjac,"36"
Adaman_Quadav_past,"74"
Ashmaker_Gotblut_past,"25"
Chelicerata,"211"
Tikbalang,"80"
Hawkeyed_Dnatbat,"114"
Orcish_Hexspinner_past,"125"
Orcish_Warlord_past,"254"
Ascended_Chapuli,"241"
Ruby_Quadav_past,"158"
Ascended_Mosquito,"103"
Ascended_Mantis,"129"
Ascended_Beetle,"154"
Ascended_Luckybug,"227"
Ascended_Lucani,"127"
Ascended_Porxie,"112"
Ascended_Cyhiraeth,"49"
Ascended_Tiger,"52"
Ascended_Naraka,"130"
Ascended_Panopt,"5"
Ascended_Poroggo,"19"
Ascended_Chigoe,"211"
Ascended_Hippogryph,"85"
Ascended_Faaz,"41"
Ascended_Gefyrst,"103"
Ascended_Ungeweder,"102"
Heavenly_Veela,"239"
Crom_Dubh,"46"
Golden_Kist,"11"
Mauve-Wristed_Gomberry,"75"
Dazzling_Dolores,"127"
Taelmoth_the_Diremaw,"240"
Belphegor,"85"
Kabandha,"61"
Selkit,"59"
Sang_Buaya,"72"
Sabotender_Royal,"118"
Zduhac,"83"
Strophadia,"58"
Gajasimha,"15"
Ironside,"88"
Sarsaok,"149"
Old_Shuck,"2"
Bashmu,"4"
Yakshi,"207"
Teles,"50"
Zerde,"12"
Zerdes_Haupia,"9"
Zerdes_Kacamak,"8"
Zerdes_Drisheen,"7"
Vinipata,"63"
Vinipatas_Naraka_1,"57"
Vinipatas_Naraka_2,"17"
Albumen,"74"
Albumens_Mandragora,"44"
Albumens_Lycopodium,"199"
Albumens_Korrigan,"45"
Onychophora,"235"
Onycophoras_Sandworm,"236"
Erinys,"87"
Boobrie,"174"
Quetzalcoatl,"99"
Quetzalcoatls_Sibilus,"131"
Albumens_Pachypodium,"73"
Wepwawet,"1"
Lustful_Lydia,"122"
Aglaophotis,"234"
Tangata_Manu,"19"
Eschan_Limule,"77"
Eschan_Murex,"93"
Eschan_Amoeban,"92"
Eschan_Clionid,"76"
Eschan_Yovra,"125"
Eschan_Zdei,"133"
Eschan_Phuabo,"131"
Eschan_Ghrah,"144"
Eschan_Xzomit,"16"
Eschan_Hpemde,"128"
Eschan_Euvhi,"14"
Balamor_ER,"72"
Eschan_Porxie,"112"
Kammavaca,"20"
Naga_Raja,"97"
Naga_Rajas_Lamia_1,"118"
Naga_Rajas_Lamia_2,"113"
Eschan_Bugard,"71"
Nightmare_Eft_HI,"69"
Irascible_Tarichuk,"70"
Malodorous_Tarichuk,"70"
Hill_Lizard_past,"72"
War_Lizard_past,"72"
Sand_Lizard_CT,"72"
Fume_Lizard,"72"
Steelclaw_Raptor,"146"
Sauromugue_Skink_past,"60"
Nightmare_Raptor_HI,"60"
Wivre_past,"185"
Waggling_Wasp,"17"
Eschan_Gargouille,"177"
Eschan_Ilaerns_Wynav,"18"
Eschan_Ilaerns_Euvhi,"14"
Eschan_Ilaerns_Spirit,"15"
Warder_of_Temperance,"134"
Warders_Ghrah,"145"
Warder_of_Faith,"14"
Warder_of_Justice,"16"
Warders_Xzomit,"16"
Warder_of_Hope,"131"
Warder_of_Prudence,"128"
Warder_of_Love,"124"
Warders_Phuabo,"131"
Warders_Xzomit,"16"
Warders_Hpedme,"128"
Warder_of_Dignity,"104"
Warder_of_Loyalty,"109"
Warder_of_Mercy,"115"
Ma,"13"
Khun,"46"
Emputa,"119"
Peirithoos,"179"
Asida,"120"
Sava_Savanovic,"54"
Palila,"21"
Palilas_Vulture,"189"
Hanbi,"141"
Hanbis_Demon,"239"
Yilan,"126"
Yilans_Dragon,"79"
Amymone,"5"
Amymones_Peapuk,"209"
Naphula,"22"
Naphulas_Corpselight,"21"
Kammavacas_Limule,"77"
Kammavacas_Clionid,"76"
Kammavacas_Murex,"93"
Kammavacas_Amoeban,"92"
Pakecet,"113"
Pakecets_Pugil,"92"
Byakko_ER,"53"
Seiryu_ER,"143"
Suzaku_ER,"81"
Kirin_ER,"147"
Kouryu,"98"
Genbu_ER,"151"
Ark_Angels_Karakul,"85"
Warder_of_Courage,"98"
Warders_Wynav,"18"
Azi_Dahaka,"96"
Azi_Dahakas_Dragon,"165"
Vidala,"200"
Gestalt,"129"
Angrboda,"177"
Cunnast,"143"
Revetaur,"86"
Ferrodon,"252"
Gulltop,"154"
Vyala,"60"
Blazewing,"18"
Bucca,"240"
Alpluachra,"16"
Pazuzu,"11"
Wrathare,"12"
Ionos,"108"
Sensual_Sandy,"107"
Nosoi,"36"
Brittlis,"4"
Kamohoalii,"194"
Umdhlebi,"43"
Fleetstalker,"106"
Shockmaw,"44"
Urmahlullu,"50"
Muuts_Sacrifice,"60"
Muuts_Hound_Warrior,"52"
Hyakinthos,"199"
Ankou,"52"
Chonchon,"32"
Ashu_Talif_Crew_cor,"105"
Eldritch_Edge,"195"
Blighting_Brand,"195"
Belladonna,"232"
Xuu_Bhoqas_Avatar,"23"
Snipper,"100"
Rambukk,"88"
Hippomaritimus,"92"
Koropokkur,"44"
Numbing_Norman,"17"
Metal_Shears,"100"
Sappy_Sycamore,"136"
Skirling_Liger,"52"
Wake_Warder_Wanda,"100"
Marid_MJTG,"202"
Draugar2,"215"
Lofty_Behemoth,"148"
Lofty_Wyrm,"97"
Lofty_Adamantoise,"144"
Lofty_Elasmoth,"149"
Lofty_Zilant,"126"
Lofty_Ferromantoise,"72"
Lofty_Harpeia,"62"
Raubahn_redvsbl,"113"
Giant_Pugil_assault,"92"
Snipper_assault,"100"
Clipper_assault,"100"
Kraken_assault,"97"
Slabspitter_Jagil,"93"
Brazen_Bones,"60"
Prankster_Maverix,"195"
Burlibix_Brawnback,"252"
Habergoass,"188"
GrandGoule,"177"
Splacknuck,"69"
Marquis_Sabnock,"235"
Donnergugi,"153"
Mind_Hoarder,"156"
Demoiselle_Desolee,"192"
Hazmat,"24"
Supplespine_Mujwuj,"100"
Gwyllgi,"108"
Trembler_Tabitha,"168"
Naa_Zeku_the_Unwaiting,"86"
Centipedal_Centruroides,"195"
Okyupete,"80"
BeHya_Hundredwall,"139"
Cait_Sith,"28"
Paramount_Botulus,"12"
Paramount_Gallu,"11"
Paramount_Ironclad,"88"
Paramount_Mantis,"18"
Paramount_Harpeia,"58"
Paramount_Naraka,"57"
Veiled_Ironclad,"89"
Mired_Mantis,"56"
Soaring_Naraka,"63"
Fangmonger_Colossus,"33"
Excenmille_S,"133"
Maxcimille,"2"
Bostillette,"172"
Mired_Hydra,"4"
Mired_Khimaira,"13"
Mired_Cerberus,"1"
Mired_Alfard,"5"
Mired_Khrysokhimaira,"15"
Mired_Orthrus,"2"
Soaring_Vampyr,"53"
Soaring_Dvergr,"47"
Soaring_Corse,"84"
Soaring_Strigoi,"54"
Soaring_Dweorg,"48"
Soaring_Kumakatok,"85"
Veiled_Sandworm,"235"
Veiled_Sanguiptere,"87"
Veiled_Alicorn,"179"
Veiled_Gigaworm,"237"
Veiled_Amphiptere,"174"
Veiled_Ixion,"178"
Auspicious_Entity_Ice,"181"
Auspicious_Entity_Wind,"182"
Auspicious_Entity_ice2,"102"
Auspicious_Entity_Dark,"187"
Auspicious_Entity_Earth,"183"
Auspicious_Entity_ice3,"103"
Auspicious_Entity_Light,"186"
Gherrmoga,"71"
Bloodwing_Maimer,"23"
Dirtyhanded_Gochakzuk,"25"
Cobra_Mercenary_1,"2"
Cobra_Mercenary_2,"1"
Cobra_Mercenary_3,"3"
Cobra_Mercenary_4,"4"
Cobra_Mercenary_5,"5"
Cobra_Mercenary_6,"6"
Cobra_Mercenary_7,"0"
Cobra_Mercenary_8,"2"
Zircon_Quadav_past,"157"
Silver_Quadav_PMS,"147"
BoDhos_Shieldwarrior_GR,"69"
Klara,"134"
Marquis_Amon_past,"173"
FireSpirit,"8"
IceSpirit,"9"
AirSpirit,"10"
EarthSpirit,"11"
ThunderSpirit,"13"
WaterSpirit,"12"
LightSpirit,"14"
DarkSpirit,"15"
Gessho,"59"
King_Crawler,"140"
Champion_Crawler,"140"
Hovering_Hotpot,"156"
Nargun,"176"
Ignamoth,"16"
Ankabut,"54"
Kegpaunch_Doshgnosh,"172"
Boll_Weevil,"152"
Drumskull_Zogdregg,"25"
Slippery_Sucker,"20"
Gloom_Eye,"8"
Quu_Xijo_the_Illusory,"76"
Timeworn_Warrior,"60"
Eyegouger,"188"
Humbaba,"196"
Dynast_Beetle,"152"
Nandi,"76"
Powderer_Penny,"17"
Hoar-knuckled_Rimberry,"181"
Acolnahuacatl,"111"
Canal_Moocher,"20"
Skvader,"14"
Magnotaur,"79"
Calchas,"28"
Gharial,"251"
Cutter_fished,"100"
Ironshell_fished,"100"
Mantrap_fished,"65"
Protozoan_fished,"36"
Greater_Pugil_fished,"92"
Zirnitra,"174"
Olgoi-Khorkhoi,"168"
Peaseblossom,"238"
Qiqirn_Mine,"254"
Thunderclaw_Thuban,"60"
Legalox_Heftyhind,"241"
Shankha,"81"
Big_Bang,"196"
Goaftrap,"65"
Crossbones_blm,"60"
Ruaern_whm,"92"
Ruaern_war,"89"
Ruaern_sam,"91"
Ruaern_drk,"90"
Ruaern_rdm,"90"
Ruaern_rng,"89"
Ruaern_mnk,"87"
Ruaern_blm,"88"
Ruaern_pld,"90"
Frogamander,"64"
Killer_Jonny,"32"
Marquis_Naberius,"237"
Sabotender_Corrido,"116"
Euryale,"113"
Gloombound_Lurker,"35"
Lesath,"28"
Donggu,"120"
shantotto,"184"
naji,"185"
kupipi,"186"
excenmille,"187"
ayame,"188"
nanaa_mihgo,"189"
curilla,"190"
volker,"191"
ajido-marujido,"192"
trion,"193"
zeid,"194"
lion,"195"
tenzen,"196"
mihli_aliapoh,"197"
valaineral,"198"
joachim,"199"
naja_salaheem,"200"
prishe,"201"
ulmia,"202"
shikaree_z,"203"
cherukiki,"204"
iron_eater,"205"
gessho,"206"
gadalar,"207"
rainemard,"208"
ingrid,"209"
lehko_habhoka,"210"
nashmeira,"211"
zazarg,"212"
ovjang,"213"
mnejing,"214"
sakura,"215"
luzaf,"216"
najelith,"217"
aldo,"218"
moogle,"219"
fablinix,"220"
maat,"221"
d_shantotto,"222"
star_sibyl,"223"
karaha-baruha,"224"
cid,"225"
gilgamesh,"226"
areuhat,"227"
semih_lafihna,"228"
elivira,"229"
noillurie,"230"
lhu_mhakaracca,"231"
ferreous_coffin,"232"
lilisette,"233"
mumor,"234"
uka_totlihn,"235"
klara,"237"
romaa_mihgo,"238"
kuyin_hathdenna,"239"
rahal,"240"
koru-moru,"241"
pieuje_uc,"242"
i_shield_uc,"244"
apururu_uc,"245"
jakoh_uc,"246"
flaviria_uc,"243"
babban,"251"
abenzio,"40"
rughadjeen,"253"
kukki-chebukki,"254"
margret,"255"
chacharoon,"0"
lhe_lhangavo,"1"
arciela,"2"
mayakov,"3"
qultada,"4"
adelheid,"5"
amchuchu,"6"
brygid,"7"
mildaurion,"8"
halver,"15"
rongelouts,"16"
leonoyne,"17"
maximilian,"18"
kayeel-payeel,"19"
robel-akbel,"20"
kupofried,"21"
Selhteus,"22"
yoran-oran_uc,"23"
sylvie_uc,"24"
abquhbah,"26"
balamor,"27"
august,"28"
rosulatia,"29"
teodor,"31"
ullegore,"33"
makki-chebukki,"34"
king_of_hearts,"35"
morimar,"36"
darrcuiln,"37"
aahm,"41"
aaev,"42"
aamr,"43"
aatt,"44"
aagk,"45"
iroha,"39"
ygnas,"46"
monberaux,"48"
excenmille_s,"236"
ayame_uc,"247"
maat_uc,"248"
aldo_uc,"249"
naja_uc,"250"
lion_ii,"9"
zeid_ii,"14"
prishe_ii,"10"
nashmeira_ii,"11"
lilisette_ii,"12"
tenzen_ii,"25"
mumor_ii,"32"
ingrid_ii,"30"
arciela_ii,"13"
iroha_ii,"40"
shantotto_ii,"38"
Qoofim,"92"
Ravenous_Crawler,"140"
Big_Jaw_noaggro,"92"
Barbaric_Weapon,"195"
Seaboard_Vulture,"189"
Kraken_fished,"96"
Kraken_fished_NM,"96"
Luopan,"40"
Diabolos_Letum,"121"
Diabolos_Nox,"121"
Diabolos_Somnus,"121"
Duke_Haures,"244"
Marquis_Caim,"186"
Caims_Vouivre,"142"
Baron_Avnas,"230"
Count_Haagenti,"243"
Haagentis_Avatar,"28"
Arch_Dynamis_Lord,"248"
RaGho_Darkfount,"29"
RaGhos_Avatar,"28"
Vazhe_Pummelsong,"31"
BuBho_Truesteel,"29"
Rearguard_Eye,"9"
Pignonpausard,"2"
Hitaume,"47"
Cavanneche,"44"
EaTho_Cruelheart_past,"76"
Ghul-I-Beaban_BLM,"52"
Labyrinth_Lizard_CNS,"72"
Digger_Wasp_aggro,"17"
Warden_Beetle,"152"
Starborer,"152"
Targe_Beetle,"152"
Helm_Beetle_aggro,"152"
Goliath_Beetle_aggro,"152"
Deathwatch_Beetle,"152"
Praetorian_Guard_CCXX,"239"
Praetorian_Guard_CXLVIII,"252"
Praetorian_Guard_LXXIII,"1"
Bladeburner_Rokgevok,"23"
Steelshank_Kratzvatz,"24"
Kratzvatzs_Hecteyes,"128"
Bloodfist_Voshgrosh,"22"
Spellspear_Djokvukk,"24"
Djokvukks_Wyvern,"249"
Arch_Overlord_Tombstone,"33"
ZoPha_Forgesoul,"31"
Fuu_Tzapo_the_Blessed,"60"
Naa_Yixo_the_Stillrage,"58"
Tee_Zaksa_the_Ceaseless,"59"
Arch_Tzee_Xicu_Idol,"37"
Arch_Angra_Mainyu,"9"
Taquede,"1"
Mountain_Worm_NM,"170"
Frost_Flambeau,"22"
Star_Ruby_Quadav,"155"
Yagudo_Knight_Templar_L,"87"
Yagudo_Eradicator_L,"89"
Temenos_Euvhi,"14"
Thalesek,"14"
Pyrrha,"141"
Arch-Ultima,"52"
Barometz,"44"
Nergal,"230"
Apollyon_Demon_blm,"231"
Apollyon_Demon_pld,"230"
Apollyon_Demon_drk,"229"
Apollyon_Demon_rdm,"244"
Bata,"79"
Apollyon_Taurus,"79"
Aeshma,"8"
Apollyon_Ahriman,"8"
Ahrimans_Avatar,"121"
Ahrimans_Avatar,"24"
Arch-Omega,"55"
Mystic_Avatar,"25"
Mystic_Avatar,"29"
Mystic_Avatar,"28"
Mystic_Avatar,"26"
Mystic_Avatar,"30"
Mystic_Avatar,"27"
Mystic_Avatar,"24"
Mystic_Avatar,"23"
Fir_Bholg_thf_ev,"254"
Fir_Bholg_pld_gk,"16"
Fir_Bholg_sam_hm,"244"
Fir_Bholg_rdm_mr,"8"
Fir_Bholg_blm_tt,"6"
Borametz,"45"
Apollyon_Cleaner,"156"
Kerkopes,"160"
Kindred_Warrior_T,"230"
Kindred_Dark_Knight_T,"231"
Kindred_Black_Mage_T,"229"
Tonberrys_Elemental_T,"8"
Fire_Elemental_T,"8"
Ice_Elemental_T,"9"
Air_Elemental_T,"10"
Earth_Elemental_T,"11"
Thunder_Elemental_T,"13"
Water_Elemental_T,"12"
Dark_Elemental_T,"15"
Kingslayer_Doggvdegg,"27"
Yagudos_Elemental_limbus,"10"
Orcs_Wyvern_A,"24"
Light_Elemental_T,"14"
Airi,"112"
Iruci,"52"
Aerns_Elemental_T,"15"
Aerns_Euvhi,"14"
Aerns_Wynav,"18"
Temenos_Aern_nin,"87"
Temenos_Aern_drg,"91"
Temenos_Aern_war,"89"
Temenos_Aern_blm,"88"
Temenos_Aern_brd,"88"
Temenos_Aern_mnk,"87"
Temenos_Aern_sam,"91"
Temenos_Aern_thf,"88"
Temenos_Aern_rng,"89"
Temenos_Aern_bst,"89"
Temenos_Aern_whm,"92"
Temenos_Aern_rdm,"90"
Temenos_Aern_smn,"92"
Temenos_Aern_drk,"90"
Kindreds_Elemental_T,"15"
Hieracosphinx,"146"
Ophiotaurus,"106"
